"sweep","rep","N","slope_condition","overlap","assign_p","dataset_id","seed","intercept","sigma","slope","K","alpha_conc","period_start","period_end","time_ref_min","time_ref_range"
"core",61,500,"random",0.5,0.2,361,361,14.9479820728302,3.32232216617558,0.00525706229265779,7,1.44458454813757,100,900,-149,1298
"core",62,500,"random",0.5,0.2,362,362,11.145198631566,0.885588802630082,0.0216246457351372,7,0.174959432215872,100,900,-149,1298
"core",63,500,"random",0.5,0.2,363,363,5.10729178413749,3.50975119043142,-0.00613773451186717,10,0.531286473538153,100,900,-149,1298
"core",64,500,"random",0.5,0.2,364,364,7.1028802304063,3.52406255330425,0.000436681872233748,5,1.09322379426798,100,900,-149,1298
"core",65,500,"random",0.5,0.2,365,365,4.7962059834972,1.44950436649378,0.0202927688229829,6,1.40304656164152,100,900,-149,1298
"core",66,500,"random",0.5,0.2,366,366,13.630553382216,3.31068446103018,-0.0177398730721325,8,0.469282007361578,100,900,-149,1298
"core",67,500,"random",0.5,0.2,367,367,6.38191195088439,1.27666674065404,-0.0241840475192294,8,0.449285569595377,100,900,-149,1298
"core",68,500,"random",0.5,0.2,368,368,14.6554410178214,1.47387686441652,0.00795304720290005,6,0.184201822084459,100,900,-149,1298
"core",69,500,"random",0.5,0.2,369,369,14.0846056784503,2.31324716925155,0.000594154908321799,5,4.00858834352624,100,900,-149,1298
"core",70,500,"random",0.5,0.2,370,370,8.66306043229997,3.70424622495193,0.00558538718149066,8,0.173908374730001,100,900,-149,1298
"core",71,500,"random",0.5,0.2,371,371,7.8472982973326,3.35253170295618,0.0196425751782954,9,0.626506193404475,100,900,-149,1298
"core",72,500,"random",0.5,0.2,372,372,2.98982218862511,1.82354882790241,-0.0181748215667903,10,1.15576100871864,100,900,-149,1298
"core",73,500,"random",0.5,0.2,373,373,11.6328712571412,2.59733484126627,0.00840531240217388,9,0.145041015624469,100,900,-149,1298
"core",74,500,"random",0.5,0.2,374,374,2.75809614756145,1.00570059928577,-0.00639708681497723,10,0.391564324442633,100,900,-149,1298
"core",75,500,"random",0.5,0.2,375,375,5.20424955827184,1.7370785784442,0.0133455997891724,5,0.133181210645284,100,900,-149,1298
"core",76,500,"random",0.5,0.2,376,376,13.6430747748818,0.505873069982044,-0.0130322988331318,10,0.188627909375116,100,900,-149,1298
"core",77,500,"random",0.5,0.2,377,377,6.51168253482319,1.87270219333004,-0.00489768354222178,8,0.199454536238116,100,900,-149,1298
"core",78,500,"random",0.5,0.2,378,378,9.61249653156847,2.68319521739613,0.0144539587525651,8,0.556301171009523,100,900,-149,1298
"core",79,500,"random",0.5,0.2,379,379,11.7553213052452,2.81644427077845,0.00536255937069655,5,0.535577477175038,100,900,-149,1298
"core",80,500,"random",0.5,0.2,380,380,4.94643674674444,1.58498040330596,0.00921988702844828,9,0.172760838147416,100,900,-149,1298
"core",81,500,"random",0.5,0.2,381,381,5.11952630290762,2.47246637556236,-0.0186977669969201,8,0.202526522771106,100,900,-149,1298
"core",82,500,"random",0.5,0.2,382,382,7.64220597222447,2.29329325084109,-0.00118778784759343,7,5.73709709613857,100,900,-149,1298
"core",83,500,"random",0.5,0.2,383,383,7.97119516413659,2.27950853889342,-0.00192283486481756,10,0.340949376805923,100,900,-149,1298
"core",84,500,"random",0.5,0.2,384,384,14.8209708060604,1.89565876952838,0.0124960668571293,8,0.572352152429679,100,900,-149,1298
"core",85,500,"random",0.5,0.2,385,385,6.24576989281923,1.95507876027841,0.0261678759427741,9,0.242130369146858,100,900,-149,1298
"core",86,500,"random",0.5,0.2,386,386,13.7199793257751,1.80934172589332,0.00683990282937885,10,2.09302226945013,100,900,-149,1298
"core",87,500,"random",0.5,0.2,387,387,2.49275027657859,0.750190682359971,0.004110744218342,10,0.190030938701517,100,900,-149,1298
"core",88,500,"random",0.5,0.2,388,388,7.26721762958914,3.26685582590289,0.00367781845852733,9,0.288039449926129,100,900,-149,1298
"core",89,500,"random",0.5,0.2,389,389,4.65093850670382,3.87585262209177,0.0246000207122415,10,0.617213673315012,100,900,-149,1298
"core",90,500,"random",0.5,0.2,390,390,7.77384085510857,2.54277052264661,0.0293149669887498,7,0.855193118576722,100,900,-149,1298
"core",91,500,"random",0.5,0.2,391,391,3.2316436918918,3.46886640042067,0.01910541980993,10,3.64510547436476,100,900,-149,1298
"core",92,500,"random",0.5,0.2,392,392,12.4333164666314,2.9023902969202,-0.026129843252711,9,2.85890095985316,100,900,-149,1298
"core",93,500,"random",0.5,0.2,393,393,13.9473058276344,1.09059805329889,-0.0111820392915979,7,0.128376330559425,100,900,-149,1298
"core",94,500,"random",0.5,0.2,394,394,4.87609609868377,1.92854150279891,0.019850927805528,6,0.217307815269758,100,900,-149,1298
"core",95,500,"random",0.5,0.2,395,395,12.525957390666,1.63656677375548,-0.00694702807813883,9,1.07803363669468,100,900,-149,1298
"core",96,500,"random",0.5,0.2,396,396,7.4866390330717,0.653775551705621,-0.00147773757576942,7,0.495395822886005,100,900,-149,1298
"core",97,500,"random",0.5,0.2,397,397,4.48282426851802,1.96176755730994,-0.0227433640882373,7,0.539568425484262,100,900,-149,1298
"core",98,500,"random",0.5,0.2,398,398,10.6679957560264,1.03245880501345,0.016976116723381,6,0.35855274167788,100,900,-149,1298
"core",99,500,"random",0.5,0.2,399,399,10.8866804155987,2.97660835308488,-0.0180993005214259,6,0.166395151654145,100,900,-149,1298
"core",100,500,"random",0.5,0.2,400,400,11.2568676809315,1.05770599259995,-0.0216378873540089,9,0.882831660005131,100,900,-149,1298
"core",1,50,"zero",0.5,0.2,401,401,14.9625654870179,2.99681193055585,0,10,1.47762069920733,100,900,-149,1298
"core",2,50,"zero",0.5,0.2,402,402,13.0732032679953,0.749530524364673,0,6,0.580277875884167,100,900,-149,1298
"core",3,50,"zero",0.5,0.2,403,403,8.02912266086787,3.93347877706401,0,7,0.279388711949637,100,900,-149,1298
"core",4,50,"zero",0.5,0.2,404,404,13.3664536562283,1.95310283999424,0,10,0.330171458168081,100,900,-149,1298
"core",5,50,"zero",0.5,0.2,405,405,9.38517680973746,3.14070798270404,0,5,0.720036958117554,100,900,-149,1298
"core",6,50,"zero",0.5,0.2,406,406,5.06622662954032,3.01641950360499,0,6,1.01747378232179,100,900,-149,1298
"core",7,50,"zero",0.5,0.2,407,407,13.168781693792,3.37503209570423,0,5,0.217295594675467,100,900,-149,1298
"core",8,50,"zero",0.5,0.2,408,408,10.0350130212028,2.04978219454642,0,7,2.52829445404922,100,900,-149,1298
"core",9,50,"zero",0.5,0.2,409,409,7.75609539309517,1.39103184069972,0,10,0.85787878421387,100,900,-149,1298
"core",10,50,"zero",0.5,0.2,410,410,2.83709381730296,1.37942868191749,0,10,0.16660784607395,100,900,-149,1298
"core",11,50,"zero",0.5,0.2,411,411,10.945201585535,3.59576305537485,0,10,1.04175167446553,100,900,-149,1298
"core",12,50,"zero",0.5,0.2,412,412,7.6225600077305,3.52906901750248,0,6,0.612219825105468,100,900,-149,1298
"core",13,50,"zero",0.5,0.2,413,413,4.67922387085855,1.42539917689282,0,10,0.639382629079985,100,900,-149,1298
"core",14,50,"zero",0.5,0.2,414,414,5.79097246541642,3.41578532708809,0,6,0.367935473638259,100,900,-149,1298
"core",15,50,"zero",0.5,0.2,415,415,11.2467432643753,3.73621612845454,0,8,0.294110848488718,100,900,-149,1298
"core",16,50,"zero",0.5,0.2,416,416,5.46773287071846,1.58843235124368,0,5,3.74781030300317,100,900,-149,1298
"core",17,50,"zero",0.5,0.2,417,417,8.86832576314919,1.39719695388339,0,9,0.735271697956256,100,900,-149,1298
"core",18,50,"zero",0.5,0.2,418,418,12.3973778276704,0.60125498380512,0,9,4.3203657705493,100,900,-149,1298
"core",19,50,"zero",0.5,0.2,419,419,13.79104769486,1.9532970788423,0,7,0.172579380242843,100,900,-149,1298
"core",20,50,"zero",0.5,0.2,420,420,10.6322283067275,3.03698846348561,0,7,1.56438384772536,100,900,-149,1298
"core",21,50,"zero",0.5,0.2,421,421,3.21354365861043,3.10836089611985,0,7,0.322601113516575,100,900,-149,1298
"core",22,50,"zero",0.5,0.2,422,422,5.54665534570813,1.10776037815958,0,7,2.29363393746567,100,900,-149,1298
"core",23,50,"zero",0.5,0.2,423,423,2.12374841142446,1.11813628824893,0,5,0.361448987685311,100,900,-149,1298
"core",24,50,"zero",0.5,0.2,424,424,12.6708774999715,2.87993212288711,0,9,0.317753323675488,100,900,-149,1298
"core",25,50,"zero",0.5,0.2,425,425,9.64101974456571,0.718920213752426,0,9,0.599029386859461,100,900,-149,1298
"core",26,50,"zero",0.5,0.2,426,426,12.3265698328614,2.10126215033233,0,8,0.448120541948766,100,900,-149,1298
"core",27,50,"zero",0.5,0.2,427,427,7.9411919254344,2.39157502760645,0,10,0.223896922631642,100,900,-149,1298
"core",28,50,"zero",0.5,0.2,428,428,10.3309441024903,1.98241898335982,0,10,0.824454167788907,100,900,-149,1298
"core",29,50,"zero",0.5,0.2,429,429,3.98506108112633,2.94808894128073,0,9,0.321536310018462,100,900,-149,1298
"core",30,50,"zero",0.5,0.2,430,430,5.38124881475233,1.05469161318615,0,9,0.464117021899438,100,900,-149,1298
"core",31,50,"zero",0.5,0.2,431,431,13.3260107326787,3.14419767062645,0,6,0.244516743335543,100,900,-149,1298
"core",32,50,"zero",0.5,0.2,432,432,11.9389621564187,0.968824167735875,0,8,0.753510332048289,100,900,-149,1298
"core",33,50,"zero",0.5,0.2,433,433,8.20719193900004,3.44042935047764,0,8,0.109288057187821,100,900,-149,1298
"core",34,50,"zero",0.5,0.2,434,434,4.17181367776357,0.783599604503252,0,7,0.305184942301607,100,900,-149,1298
"core",35,50,"zero",0.5,0.2,435,435,11.949556250358,2.29886903532315,0,7,0.289273744257131,100,900,-149,1298
"core",36,50,"zero",0.5,0.2,436,436,13.0019913378637,1.9776881110156,0,5,0.384624838625301,100,900,-149,1298
"core",37,50,"zero",0.5,0.2,437,437,5.81801423011348,3.38032804103568,0,9,0.135909779936581,100,900,-149,1298
"core",38,50,"zero",0.5,0.2,438,438,12.7726619762834,1.04396168456879,0,5,0.41117113571595,100,900,-149,1298
"core",39,50,"zero",0.5,0.2,439,439,2.27886100392789,1.0110383053543,0,9,0.987707417683412,100,900,-149,1298
"core",40,50,"zero",0.5,0.2,440,440,3.99775842460804,0.686927134287544,0,6,0.142505499398901,100,900,-149,1298
"core",41,50,"zero",0.5,0.2,441,441,9.05299604055472,2.04931160027627,0,8,0.185501433250693,100,900,-149,1298
"core",42,50,"zero",0.5,0.2,442,442,7.77400362724438,3.71778432640713,0,6,0.235057495052106,100,900,-149,1298
"core",43,50,"zero",0.5,0.2,443,443,14.1133417570964,1.57615625346079,0,8,1.22430231108371,100,900,-149,1298
"core",44,50,"zero",0.5,0.2,444,444,7.21128472336568,3.78558364987839,0,5,0.615212753472498,100,900,-149,1298
"core",45,50,"zero",0.5,0.2,445,445,11.3624145372305,3.17256431665737,0,9,0.509119619538483,100,900,-149,1298
"core",46,50,"zero",0.5,0.2,446,446,14.1241189874709,0.586113282595761,0,7,0.329573476060056,100,900,-149,1298
"core",47,50,"zero",0.5,0.2,447,447,7.27604098292068,3.57425276027061,0,5,0.629448528215397,100,900,-149,1298
"core",48,50,"zero",0.5,0.2,448,448,7.59034687932581,3.82354776095599,0,5,0.942723226039041,100,900,-149,1298
"core",49,50,"zero",0.5,0.2,449,449,13.372837703675,2.83636847115122,0,8,0.208167515002802,100,900,-149,1298
"core",50,50,"zero",0.5,0.2,450,450,11.4138552539516,3.77053383027669,0,6,0.632151786648264,100,900,-149,1298
"core",51,50,"zero",0.5,0.2,451,451,2.88069302262738,2.06093110446818,0,9,0.365718260441879,100,900,-149,1298
"core",52,50,"zero",0.5,0.2,452,452,12.2664230724331,1.14604269340634,0,5,0.450616034975286,100,900,-149,1298
"core",53,50,"zero",0.5,0.2,453,453,14.3452751883306,2.90099289477803,0,10,0.295511948764781,100,900,-149,1298
"core",54,50,"zero",0.5,0.2,454,454,3.03422901942395,2.93858289415948,0,9,0.548850980208812,100,900,-149,1298
"core",55,50,"zero",0.5,0.2,455,455,5.47741557145491,1.78344670985825,0,9,0.253391235601645,100,900,-149,1298
"core",56,50,"zero",0.5,0.2,456,456,4.63391555962153,1.86836894112639,0,7,0.241813888234328,100,900,-149,1298
"core",57,50,"zero",0.5,0.2,457,457,14.0231065717526,2.14604903408326,0,7,0.343196148690259,100,900,-149,1298
"core",58,50,"zero",0.5,0.2,458,458,3.98234957223758,2.69480906694662,0,7,0.193807145604228,100,900,-149,1298
"core",59,50,"zero",0.5,0.2,459,459,14.1380830581766,3.4721463524038,0,10,1.70678695856644,100,900,-149,1298
"core",60,50,"zero",0.5,0.2,460,460,7.15635599382222,2.73545778321568,0,5,0.934212077488584,100,900,-149,1298
"core",61,50,"zero",0.5,0.2,461,461,7.77437507896684,3.80726815178059,0,5,1.1585871908068,100,900,-149,1298
"core",62,50,"zero",0.5,0.2,462,462,14.6557846411597,0.90004217857495,0,5,1.49907317733386,100,900,-149,1298
"core",63,50,"zero",0.5,0.2,463,463,6.37687532207929,1.28841214231215,0,9,0.762133417201575,100,900,-149,1298
"core",64,50,"zero",0.5,0.2,464,464,6.2884580893442,0.651317627634853,0,6,1.11649827856934,100,900,-149,1298
"core",65,50,"zero",0.5,0.2,465,465,4.66679645422846,0.906958985025994,0,5,1.30002417840429,100,900,-149,1298
"core",66,50,"zero",0.5,0.2,466,466,10.4213347351179,1.40116356464569,0,10,1.08796368423229,100,900,-149,1298
"core",67,50,"zero",0.5,0.2,467,467,3.45148972189054,2.01348495262209,0,6,0.160763288509826,100,900,-149,1298
"core",68,50,"zero",0.5,0.2,468,468,4.17654380388558,0.639996026642621,0,8,2.66160401787456,100,900,-149,1298
"core",69,50,"zero",0.5,0.2,469,469,14.6666386250872,2.35758065164555,0,10,0.253990418566195,100,900,-149,1298
"core",70,50,"zero",0.5,0.2,470,470,11.2154579404742,3.1130803785054,0,8,2.69588664535832,100,900,-149,1298
"core",71,50,"zero",0.5,0.2,471,471,14.1013313061558,1.20472067850642,0,7,0.278141480674121,100,900,-149,1298
"core",72,50,"zero",0.5,0.2,472,472,8.15029762778431,3.05878941726405,0,5,0.225128032951524,100,900,-149,1298
"core",73,50,"zero",0.5,0.2,473,473,3.51060502207838,3.63595646666363,0,10,0.279222439749942,100,900,-149,1298
"core",74,50,"zero",0.5,0.2,474,474,9.72659648442641,3.19230473751668,0,7,0.460785921901671,100,900,-149,1298
"core",75,50,"zero",0.5,0.2,475,475,8.25647062878124,3.66871880390681,0,8,0.184062904036491,100,900,-149,1298
"core",76,50,"zero",0.5,0.2,476,476,8.14109244989231,0.549689356819727,0,6,2.75653816750874,100,900,-149,1298
"core",77,50,"zero",0.5,0.2,477,477,11.3685170107055,0.537571183172986,0,10,0.816173698333854,100,900,-149,1298
"core",78,50,"zero",0.5,0.2,478,478,12.8828181198332,2.32204087171704,0,6,0.182957811553161,100,900,-149,1298
"core",79,50,"zero",0.5,0.2,479,479,4.21708161756396,1.72070006560534,0,10,0.686930227934528,100,900,-149,1298
"core",80,50,"zero",0.5,0.2,480,480,9.20701937610283,2.37306808703579,0,5,0.369684373457434,100,900,-149,1298
"core",81,50,"zero",0.5,0.2,481,481,10.9527522851713,2.96947872382589,0,8,2.00110126702694,100,900,-149,1298
"core",82,50,"zero",0.5,0.2,482,482,6.57916284934618,2.95134649635293,0,10,0.163775927163413,100,900,-149,1298
"core",83,50,"zero",0.5,0.2,483,483,11.9065016356762,3.54741249012295,0,9,0.211129277841361,100,900,-149,1298
"core",84,50,"zero",0.5,0.2,484,484,9.33454222627915,1.93501997878775,0,10,0.787701868620687,100,900,-149,1298
"core",85,50,"zero",0.5,0.2,485,485,10.6915267342702,2.06261836667545,0,8,0.318143163982011,100,900,-149,1298
"core",86,50,"zero",0.5,0.2,486,486,14.9025695035234,2.73660623526666,0,7,1.3804297825335,100,900,-149,1298
"core",87,50,"zero",0.5,0.2,487,487,10.4165123552084,3.20148203719873,0,9,0.132036009003536,100,900,-149,1298
"core",88,50,"zero",0.5,0.2,488,488,5.16474654036574,1.86557919741608,0,8,0.229844926508983,100,900,-149,1298
"core",89,50,"zero",0.5,0.2,489,489,2.37100628670305,3.213019605726,0,6,0.233798826041011,100,900,-149,1298
"core",90,50,"zero",0.5,0.2,490,490,7.87474115216173,1.93123962241225,0,9,0.516135011884504,100,900,-149,1298
"core",91,50,"zero",0.5,0.2,491,491,5.10428848280571,2.65124166174792,0,9,2.55281647501372,100,900,-149,1298
"core",92,50,"zero",0.5,0.2,492,492,12.8346704780124,3.3526328492444,0,6,0.150135512191786,100,900,-149,1298
"core",93,50,"zero",0.5,0.2,493,493,8.59622633922845,3.47258682199754,0,9,0.791722327876628,100,900,-149,1298
"core",94,50,"zero",0.5,0.2,494,494,13.6835003700107,1.32707028056029,0,7,0.926238606335437,100,900,-149,1298
"core",95,50,"zero",0.5,0.2,495,495,13.8977013817057,2.69261552568059,0,5,0.119085663892108,100,900,-149,1298
"core",96,50,"zero",0.5,0.2,496,496,10.3285598873626,1.25575166766066,0,10,0.212017988324815,100,900,-149,1298
"core",97,50,"zero",0.5,0.2,497,497,4.86054222634993,2.8560487331124,0,6,0.324516486765754,100,900,-149,1298
"core",98,50,"zero",0.5,0.2,498,498,7.23324830736965,1.31144433701411,0,6,0.270463038977015,100,900,-149,1298
"core",99,50,"zero",0.5,0.2,499,499,4.1031495006755,1.05577376927249,0,7,1.37353983897351,100,900,-149,1298
"core",100,50,"zero",0.5,0.2,500,500,2.16552750603296,2.4930826285854,0,8,0.419328446894814,100,900,-149,1298
"core",1,100,"zero",0.5,0.2,501,501,3.43541220738553,2.99613561131991,0,10,0.14654250424563,100,900,-149,1298
"core",2,100,"zero",0.5,0.2,502,502,8.59474234841764,2.83402888302226,0,10,0.151502666105083,100,900,-149,1298
"core",3,100,"zero",0.5,0.2,503,503,5.72372569562867,1.75780828529969,0,7,0.600331822418279,100,900,-149,1298
"core",4,100,"zero",0.5,0.2,504,504,8.23913912381977,3.32934769429266,0,10,0.43709486518606,100,900,-149,1298
"core",5,100,"zero",0.5,0.2,505,505,5.21121359779499,1.81596335582435,0,7,0.50026206821418,100,900,-149,1298
"core",6,100,"zero",0.5,0.2,506,506,4.36800586269237,3.32903762778733,0,10,0.159956905079014,100,900,-149,1298
"core",7,100,"zero",0.5,0.2,507,507,12.3609288583975,2.21163633419201,0,8,0.140793854299224,100,900,-149,1298
"core",8,100,"zero",0.5,0.2,508,508,4.40048384200782,1.90115788590629,0,8,0.491164729150559,100,900,-149,1298
"core",9,100,"zero",0.5,0.2,509,509,7.93008954124525,0.666991262813099,0,9,0.978835811712387,100,900,-149,1298
"core",10,100,"zero",0.5,0.2,510,510,8.15375762153417,3.60122232930735,0,8,0.331456468289553,100,900,-149,1298
"core",11,100,"zero",0.5,0.2,511,511,10.0164892149623,2.32629419781733,0,5,1.13553531146577,100,900,-149,1298
"core",12,100,"zero",0.5,0.2,512,512,14.0311207771301,3.22364090557676,0,9,1.5530609925139,100,900,-149,1298
"core",13,100,"zero",0.5,0.2,513,513,5.86410324950702,0.829575427342206,0,8,0.12071274721277,100,900,-149,1298
"core",14,100,"zero",0.5,0.2,514,514,8.52695720503107,1.91195017204154,0,5,0.782712737613057,100,900,-149,1298
"core",15,100,"zero",0.5,0.2,515,515,10.4262674720958,2.68099281075411,0,8,0.229414175837526,100,900,-149,1298
"core",16,100,"zero",0.5,0.2,516,516,4.60462610051036,3.38277008419391,0,5,0.457556184759596,100,900,-149,1298
"core",17,100,"zero",0.5,0.2,517,517,8.84184678015299,0.986532236798666,0,9,0.370694956967283,100,900,-149,1298
"core",18,100,"zero",0.5,0.2,518,518,2.05294008669443,1.03418629756197,0,6,0.348545207655965,100,900,-149,1298
"core",19,100,"zero",0.5,0.2,519,519,9.02887090784498,0.930660015670583,0,10,0.325714720432863,100,900,-149,1298
"core",20,100,"zero",0.5,0.2,520,520,13.7851251645479,1.88706501433626,0,8,0.23680263148717,100,900,-149,1298
"core",21,100,"zero",0.5,0.2,521,521,12.4041820310522,1.15244919760153,0,10,0.494580759279063,100,900,-149,1298
"core",22,100,"zero",0.5,0.2,522,522,3.22474290034734,2.63542068563402,0,9,0.318965218635575,100,900,-149,1298
"core",23,100,"zero",0.5,0.2,523,523,9.67183519131504,3.60492136282846,0,9,0.325276950521803,100,900,-149,1298
"core",24,100,"zero",0.5,0.2,524,524,14.3058842013124,1.04302719130646,0,5,0.707881691211231,100,900,-149,1298
"core",25,100,"zero",0.5,0.2,525,525,4.85022915853187,2.93270315986592,0,7,0.15789320392707,100,900,-149,1298
"core",26,100,"zero",0.5,0.2,526,526,6.01813027169555,1.25262064649723,0,7,0.679303058034229,100,900,-149,1298
"core",27,100,"zero",0.5,0.2,527,527,2.79943085066043,1.72031305963174,0,8,1.54544448991622,100,900,-149,1298
"core",28,100,"zero",0.5,0.2,528,528,7.88674812228419,1.83603197976481,0,8,1.16894212381282,100,900,-149,1298
"core",29,100,"zero",0.5,0.2,529,529,12.3775724205188,1.33773691614624,0,6,0.187230196073945,100,900,-149,1298
"core",30,100,"zero",0.5,0.2,530,530,7.63794703688473,3.67429656779859,0,8,0.161027511791292,100,900,-149,1298
"core",31,100,"zero",0.5,0.2,531,531,6.22952054091729,1.14316068426706,0,10,0.732162588812666,100,900,-149,1298
"core",32,100,"zero",0.5,0.2,532,532,4.2792172266636,1.01294192380738,0,6,1.92608170346423,100,900,-149,1298
"core",33,100,"zero",0.5,0.2,533,533,9.14028761908412,2.66575458378065,0,10,0.207704478036028,100,900,-149,1298
"core",34,100,"zero",0.5,0.2,534,534,10.0299626355991,0.765150071703829,0,5,0.196398752100541,100,900,-149,1298
"core",35,100,"zero",0.5,0.2,535,535,10.7782824060414,2.80327094625682,0,8,1.80906824710726,100,900,-149,1298
"core",36,100,"zero",0.5,0.2,536,536,14.2356422722805,1.55487314960919,0,7,3.08936783915036,100,900,-149,1298
"core",37,100,"zero",0.5,0.2,537,537,7.36261690827087,0.868026025826111,0,5,0.310166186873845,100,900,-149,1298
"core",38,100,"zero",0.5,0.2,538,538,12.4445004926529,1.76205403928179,0,7,0.791498370188707,100,900,-149,1298
"core",39,100,"zero",0.5,0.2,539,539,6.36178458924405,3.8347318789456,0,5,1.05680402280367,100,900,-149,1298
"core",40,100,"zero",0.5,0.2,540,540,6.9936058265157,1.88565595576074,0,7,1.52700504342079,100,900,-149,1298
"core",41,100,"zero",0.5,0.2,541,541,10.54766753898,2.57138241094071,0,6,0.122629001565966,100,900,-149,1298
"core",42,100,"zero",0.5,0.2,542,542,8.46755098109134,3.71345048665535,0,9,0.550088913408762,100,900,-149,1298
"core",43,100,"zero",0.5,0.2,543,543,10.9842788116075,2.73142749723047,0,10,0.63150701545209,100,900,-149,1298
"core",44,100,"zero",0.5,0.2,544,544,4.51063175871968,0.605185190215707,0,5,0.146155001036672,100,900,-149,1298
"core",45,100,"zero",0.5,0.2,545,545,6.02936430950649,0.726016453001648,0,5,0.625776239904921,100,900,-149,1298
"core",46,100,"zero",0.5,0.2,546,546,9.90770491026342,1.87455821386538,0,7,0.899227416070648,100,900,-149,1298
"core",47,100,"zero",0.5,0.2,547,547,5.57351277233101,2.15911021758802,0,7,0.683796914361011,100,900,-149,1298
"core",48,100,"zero",0.5,0.2,548,548,5.6834661627654,3.14709231734741,0,7,2.64930673322813,100,900,-149,1298
"core",49,100,"zero",0.5,0.2,549,549,8.62984313024208,3.42832797206938,0,7,1.28356950898454,100,900,-149,1298
"core",50,100,"zero",0.5,0.2,550,550,6.69001467525959,2.3147724311566,0,6,0.690231532842094,100,900,-149,1298
"core",51,100,"zero",0.5,0.2,551,551,13.2753272512928,2.48199365427718,0,7,2.02164289690799,100,900,-149,1298
"core",52,100,"zero",0.5,0.2,552,552,8.28881121566519,2.56490021815989,0,10,0.371714750918751,100,900,-149,1298
"core",53,100,"zero",0.5,0.2,553,553,14.680803203024,3.4376451196149,0,7,0.251547449726776,100,900,-149,1298
"core",54,100,"zero",0.5,0.2,554,554,6.65485332719982,2.0438549144892,0,8,0.318298734018318,100,900,-149,1298
"core",55,100,"zero",0.5,0.2,555,555,14.0235946066678,2.09080677048769,0,5,0.199926651934583,100,900,-149,1298
"core",56,100,"zero",0.5,0.2,556,556,8.99809179478325,1.88907290424686,0,8,0.616050516342889,100,900,-149,1298
"core",57,100,"zero",0.5,0.2,557,557,11.7418989527505,3.44204855163116,0,6,0.173369294530995,100,900,-149,1298
"core",58,100,"zero",0.5,0.2,558,558,9.4279902279377,2.55093727866188,0,6,0.300321132703946,100,900,-149,1298
"core",59,100,"zero",0.5,0.2,559,559,13.0476508515421,1.47718641790561,0,10,0.323561474754268,100,900,-149,1298
"core",60,100,"zero",0.5,0.2,560,560,6.56149180117063,2.04916962061543,0,5,0.606703273593717,100,900,-149,1298
"core",61,100,"zero",0.5,0.2,561,561,6.82632336160168,2.1817128934199,0,5,0.366159226210926,100,900,-149,1298
"core",62,100,"zero",0.5,0.2,562,562,7.97279463033192,3.92217569972854,0,10,0.201237174587631,100,900,-149,1298
"core",63,100,"zero",0.5,0.2,563,563,14.1499322443269,3.02523879008368,0,8,1.46067235766893,100,900,-149,1298
"core",64,100,"zero",0.5,0.2,564,564,3.45940792327747,0.509377560694702,0,9,2.03790374448109,100,900,-149,1298
"core",65,100,"zero",0.5,0.2,565,565,9.83188354154117,1.11026022676378,0,10,5.03717792768623,100,900,-149,1298
"core",66,100,"zero",0.5,0.2,566,566,6.88512931694277,1.70906034030486,0,8,0.170431000567524,100,900,-149,1298
"core",67,100,"zero",0.5,0.2,567,567,9.02989516430534,1.86130820005201,0,8,0.224905760654085,100,900,-149,1298
"core",68,100,"zero",0.5,0.2,568,568,5.90750958421268,0.521332812379114,0,7,0.138776960346277,100,900,-149,1298
"core",69,100,"zero",0.5,0.2,569,569,5.57839139015414,1.68985956162214,0,6,2.37577625817102,100,900,-149,1298
"core",70,100,"zero",0.5,0.2,570,570,14.3164946550969,3.99896185216494,0,7,0.339053636613818,100,900,-149,1298
"core",71,100,"zero",0.5,0.2,571,571,14.0756182393525,0.784085096092895,0,6,0.312664210816655,100,900,-149,1298
"core",72,100,"zero",0.5,0.2,572,572,12.0474282447249,1.44810775970109,0,7,0.85648295518186,100,900,-149,1298
"core",73,100,"zero",0.5,0.2,573,573,3.90706476708874,3.17419643735047,0,5,0.436649853572265,100,900,-149,1298
"core",74,100,"zero",0.5,0.2,574,574,13.6150932256132,3.54733667848632,0,6,0.230688736797564,100,900,-149,1298
"core",75,100,"zero",0.5,0.2,575,575,7.9121554188896,0.690590547397733,0,7,0.154646771313548,100,900,-149,1298
"core",76,100,"zero",0.5,0.2,576,576,10.8954390923027,3.15132558287587,0,7,0.227011752721704,100,900,-149,1298
"core",77,100,"zero",0.5,0.2,577,577,6.35674374410883,3.02213636401575,0,9,0.173060079390147,100,900,-149,1298
"core",78,100,"zero",0.5,0.2,578,578,13.1088202854153,1.12533951422665,0,8,0.610023973522903,100,900,-149,1298
"core",79,100,"zero",0.5,0.2,579,579,11.9060266825836,1.90469252329785,0,10,0.889688011295291,100,900,-149,1298
"core",80,100,"zero",0.5,0.2,580,580,11.0064590265974,0.715033151791431,0,8,1.31215628511749,100,900,-149,1298
"core",81,100,"zero",0.5,0.2,581,581,10.3509190164041,0.754857268300839,0,8,2.57902509841437,100,900,-149,1298
"core",82,100,"zero",0.5,0.2,582,582,10.9968117545359,3.54134001478087,0,6,0.610604722524528,100,900,-149,1298
"core",83,100,"zero",0.5,0.2,583,583,9.18681271839887,1.59214327018708,0,6,0.502091903349868,100,900,-149,1298
"core",84,100,"zero",0.5,0.2,584,584,14.3036893850658,1.48446465935558,0,10,0.444142163808856,100,900,-149,1298
